Taxón
Bombycilaena erecta (L.) Smoljan., Bot. Mater. Gerb. Bot. Inst. Komarova Akad. Nauk S.S.S.R. 17: 450 (1955)
Borago officinalis L., Sp. Pl.: 137 (1753)
Bothriochloa ischaemum (L.) Keng, Contr. Biol. Lab. Sci. Soc. China, Bot., ser. 10: 201 (1936)
Botrychium lunaria (L.) Sw., J. Bot. (Schrader) 1800(2): 110 (1802)
Bougainvillea glabra Choisy, in DC., Prodr. 13(2): 437 (1849)
Bougainvillea spectabilis Willd., Sp. Pl. 2(1): 348 (1799)
Brachypodium rupestre (Host) Roem. & Schult., Syst. Veg. 2: 736 (1817)
Brachypodium sylvaticum (Huds.) P.Beauv., Agrost.: 101, 155 (1812)
Brassica napus L., Sp. Pl.: 666 (1753)
Brassica nigra (L.) W.D.J.Koch, in Röhl., Deutschl. Fl. ed. 3, 4: 713 (1833)
Brassica oleracea L., Sp. Pl.: 667 (1753) subsp. oleracea
Brassica rapa L., Sp. Pl.: 666 (1753)
Briza maxima L., Sp. Pl.: 70 (1753)
Briza media L., Sp. Pl.: 70 (1753)
Briza minor L., Sp. Pl.: 70 (1753)
×Bromofestuca cojocnensis Prodrán, Bul. Gr?d. Bot. Univ. Cluj 16: 93 (1936)
Bromopsis benekenii (Lange) Holub, Folia Geobot. Phytotax. 8: 167 (1973)
Bromopsis erecta (Huds.) Fourr., Ann. Soc. Linn. Lyon , ser. 2, 17: 187 (1869)
Bromopsis ramosa (Huds.) Holub, Folia Geobot. Phytotax. 8: 168 (1973)
Bromus cabrerensis Acedo & Llamas, Willdenowia 27(1-2): 48 (1997)
Bromus commutatus Schrad., Fl. Germ. 1: 353 (1806)
Bromus hordeaceus L., Sp. Pl.: 77 (1753)
Bromus lanceolatus Roth, Catalecta Bot. 1: 18 (1797)
Bromus racemosus L., Sp. Pl., ed. 2: 114 (1762)
Bromus squarrosus L., Sp. Pl.: 76 (1753)
Brugmansia ×candida Pers., Syn. Pl. 1: 216 (1805)
Bryonia cretica L. subsp. dioica (Jacq.) Tutin, Feddes Repert. 79: 61 (1968)
Buddleja davidii Franch., Nouv. Arch. Mus. Hist. Nat. Paris, ser. 2, 10: 65 (1887)
Buglossoides arvensis (L.) I.M.Johnst., J. Arnold Arbor. 35: 44 (1954)
Buglossoides incrassata (Guss.) I.M.Johnst., J. Arnold Arbor. 35: 43 (1954) subsp. incrassata
Buglossoides purpurocaerulea (L.) I.M.Johnst., J. Arnold Arbor. 35: 44 (1954)
Bupleurum baldense Turra, Giorn. Ital. Sci. Nat. 1: 120 (1764)
Bupleurum fruticosum L., Sp. Pl.: 238 (1753)
Bupleurum gerardi All., Mélanges Philos. Math. Soc. Roy. Turin 5: 81 (1774)
Bupleurum ranunculoides L., Sp. Pl.: 237 (1753)
Bupleurum tenuissimum L., Sp. Pl.: 238 (1753)
Buxus sempervirens L., Sp. Pl.: 983 (1753)
Cakile maritima Scop. subsp. integrifolia (Hornem.) Greuter & Burdet, in Greuter, Burdet & G.Long, Med-Checklist 3: 74 (1986)
Calamagrostis pseudophragmites (Haller f.) Koeler, Descr. Gram.: 106 (1802)
Calendula arvensis L., Sp. Pl., ed. 2: 1303 (1763)
Calendula incana Willd. subsp. algarbiensis (Boiss.) Ohle, Feddes Repert. 85: 274 (1974)
Calendula officinalis L., Sp. Pl.: 921 (1753)
Calepina irregularis (Asso) Thell., in Schinz & R.Keller, Fl. Schweiz, ed. 2, 1: 218 (1905)
Callianthemum coriandrifolium Rchb., Fl. Germ. Excurs.: 727 (1832)
Callistemon citrinus (Curtis) Skeels, U.S.D.A. Bur. Pl. Indrust. Bull. 282: 49 (1913)
Callistemon rigidus R.Br., Bot. Reg. 393: 5 (1820)
Callitriche brutia Petagna, Inst. Bot. 2: 10 (1787)
Callitriche hamulata Kütz. ex W.D.J.Koch, Syn. Fl. Germ. Helv.: 246 (1837)
Callitriche palustris L., Sp. Pl.: 969 (1753)
Callitriche platycarpa Kütz., in Rchb., Icon. Fl. Germ. Helv. 5: 1 (1841)
Callitriche stagnalis Scop., Fl. Carniol., ed. 2, 2: 251 (1772)
Callitropsis nootkatensis (D. Don) Florin, Palaeontographica. Abt. Paläophytol. 85: 590 (1944)
Calluna vulgaris (L.) Hull, Brit. Fl., ed. 2, 2: 114 (1808)
Caltha palustris L., Sp. Pl.: 558 (1753)
Calycanthus floridus L., Syst. Nat., ed. 10: 1053, 1066, 1371 (1759)
Calystegia sepium (L.) R.Br., Prodr.: 483 (1810)
Calystegia soldanella (L.) Roem. & Schult., Syst. Veg., ed. 15, 4: 184 (1819)
Calystegia sylvativa (Kit.) Griseb. subsp. disjunta Brummitt, Lagascalia 18(2): 339-340 (1996)
Camelina microcarpa Andrz. ex DC., Syst. Nat. 2: 517 (1821)
Camellia japonica L., Sp. Pl.: 698 (1753)
Campanula arvatica Lag., Varied. Ci. 2(19): 40 (1805)
Campanula cantabrica Feer, J. Bot. 28: 273 (1890) subsp. cantabrica
Campanula cantabrica Feer subsp. occidentalis M.Laínz, Contr. Fl. Asturias: 65 (1982)
Campanula erinus L., Sp. Pl.: 169 (1753)
Campanula glomerata L., Sp. Pl.: 166 (1753)
Campanula herminii Hoffmanns. & Link, Fl. Port. 2: 9, t. 79 (1820)
Campanula hispanica Willk., in Willk. & Lange, Prodr. Fl. Hispan. 2: 291 (1868) 
Campanula lusitanica L., in Loefl., Iter Hispan.: 111, 126, 302 (1758)
Campanula mariaceballii Fern.Prieto, Arjona, Sanna & Cires, in Arjona, Sanna, Cires & Fern.Prieto, Doc. Jard. Bot. Atlántico 11:      (2014)
Campanula patula L., Sp. Pl.: 163 (1753) 
Campanula rapunculus L., Sp. Pl.: 164 (1753)
Campanula rotundifolia L. subsp. legionensis (Pau) M.Laínz, Bol. Inst. Estud. Asturianos, Supl. Ci., 16: 191 (1973)
Campanula rotundifolia L., Sp. Pl.: 163 (1753) subsp. rotundifolia
Campanula scheuchzeri Vill., Prosp. Hist. Pl. Dauphiné: 22 (1779)
Campanula trachelium L., Sp. Pl.: 166 (1753)
Campsis radicans (L.) Seem., J. Bot. 5: 372 (1867)
Canna indica L., Sp. Pl.: 1 (1753)
Cannabis sativa L., Sp. Pl.: 1027 (1753)
Capsella bursa-pastoris (L.) Medik., Pfl.-Gatt.: 85 (1792) subsp. bursa-pastoris
Capsella bursa-pastoris (L.) Medik. subsp. rubella (Reut.) Rouy & Foucaud, Bull. Soc. Roy. Bot. Belgique 8: 455 (1869)
Capsicum annuum L., Sp. Pl.: 188 (1753)
Cardamine castellana Lihová & Marhold, Taxon 52: 795 (2003)
Cardamine flexuosa With., Arr. Brit. Pl., ed. 3, 3: 578 (1796)
Cardamine hirsuta L., Sp. Pl.: 655 (1753)
Cardamine impatiens L., Sp. Pl.: 655 (1753)
Cardamine pratensis L., Sp. Pl.: 656 (1753)
Cardamine raphanifolia Pourr. subsp. gallaecica M.Laínz, Bol. Inst. Estud. Asturianos, Supl. Ci., 16: 175 (1973)
Cardamine raphanifolia Pourr., Hist. & Mém. Acad. Roy. Sci. Toulouse 3: 310 (1788) subsp. raphanifolia
Cardaria draba (L.) Desv., J. Bot. Agric. 3: 163 (1815)
Carduus asturicus Franco, Bot. J. Linn. Soc. 71: 49 (1975)
Carduus cantabricus Devesa & Talavera, Lagascalia 10(1): 61 (1981)
Carduus carlinoides Gouan, Ill. Observ. Bot.: 62, t. 23 (1773)
Carduus defloratus L. subsp. medius (Gouan) Hayek, in Bonnier, Fl. Ill. France 6: 36 (1923)
Carduus ×durieuanus Font Quer & Rothm., Cavanillesia 7: 178 (1936)
Carduus ×loretii Rouy, in Rouy & Foucaud, Fl. France 9: 87 (1905)
Carduus nutans L., Sp. Pl.: 821 (1753)
Carduus tenuiflorus Curtis, Fl. Londin. 2(6): t. 55 (1793)
Carex acuta L., Sp. Pl.: 978 (1753)
Carex arenaria L., Sp. Pl.: 973 (1753)
Carex asturica Boiss., in Boiss. & Reut., Pugill. Pl. Afr. Bor. Hispan.: 117 (1852)
Carex binervis Sm., Trans. Linn. Soc. London 5: 268 (1800)
Carex brevicollis DC., in Lam. & DC., Fl. Franç. ed. 3, 5: 295 (1815)
Carex canescens L., Sp. Pl.: 974 (1753)
Carex capillaris L., Sp. Pl.: 977 (1753)
Carex caryophyllea Latourr., Chlor. Lugd.: 27 (1785)
Carex caudata (Kük.) Pereda & M.Laínz, Feddes Repert. 81: 481 (1970)
Carex cuprina (I.Sándor ex Heuff.) Nendtv. ex A.Kern., Verh. K.K. Zool.-Bot. Ges. Wien 13: 566 (1863)
Carex davalliana Sm., Trans. Linn. Soc. London 5: 266 (1800)
Carex demissa Hornem., in Oeder, Fl. Dan. 8(23): 4 (1808)
Carex depressa Link, J. Bot. (Schrader) 1799(2): 309 (1800) subsp. depressa
Carex depressa Link subsp. basilaris (Jord.) Kerguélen, Lejeunia 120: 62 (1987)
Carex diandra Schrank, Cent. Bot. Anmerk.: 57 (1781)
Carex distachya Desf., Fl. Atlant. 2: 336 (1799)
Carex distans L., Syst. Nat., ed. 10: 1263 (1759)
Carex disticha Huds., Fl. Angl.: 347 (1762)
Carex divisa Huds., Fl. Angl.: 348 (1762)
Carex divulsa Stokes, in With., Arr. Brit. Pl., ed. 2, 2: 1035 (1787) subsp. divulsa
Carex divulsa subsp. leersii (F.W.Schultz) W.Koch, Mitt. Bad. Landesvereins Naturk. Naturschutz Freiburg, nov. ser. 11: 259 (1923)
Carex durieui Steud. ex Kunze, Suppl. Riedgräs. 4: 149 (1844)
Carex echinata Murray, Prodr. Stirp. Gott.: 76 (1770)
Carex elata All. subsp. reuteriana (Boiss.) Luceño & Aedo, in Luceño, Anales Jard. Bot. Madrid 47(1): 143 (1990)
Carex extensa Gooden., Trans. Linn. Soc. London 2: 175 (1794)
Carex flacca Schreb., Spic. Fl. Lips.: app. (1771)
Carex flava L., Sp. Pl.: 975 (1753)
Carex frigida All., Fl. Pedem. 2: 270 (1785)
Carex furva Webb, Iter Hisp.: 5 (1838)
Carex hallerana Asso, Syn. Stirp. Aragon.: 133, t. 9, fig. 2 (1779)
Carex hirta L., Sp. Pl.: 975 (1753)
Carex hostiana DC., Cat. Pl. Horti Monsp.: 88 (1813)
Carex humilis Leyss., Fl. Hal.: 175 (1761)
Carex laevigata Sm., Trans. Linn. Soc. London 5: 272 (1800)
Carex lepidocarpa Tausch, Flora (Regensburg) 17: 179 (1834)
Carex leporina L., Sp. Pl.: 973 (1753)
Carex liparocarpos Gaudin, Étrennes Fl.: 153 (1804)
Carex macrostyla Lapeyr., Hist. Pl. Pyrénées: 562 (1813)
Carex montana L., Sp. Pl.: 975 (1753)
Carex muricata L. subsp. pairae (F.W.Schultz) ?elak., Kvet. Okolí Praz.: 43 (1870) 
Carex nigra (L.) Reichard, Fl. Moeno-Francofurt. 2: 96 (1778)
Carex ornithopoda Willd., Sp. Pl. 4(1): 255 (1805) subsp. ornithopoda
Carex ornithopoda Willd. subsp. ornithopodioides (Hausm.) Nyman, Consp. Fl. Eur.: 772 (1882)
Carex pallescens L., Sp. Pl.: 977 (1753)
Carex panicea L., Sp. Pl.: 977 (1753)
Carex paniculata L. subsp. lusitanica (Schkur. ex Willd.) Maire, Bull. Soc. Hist. Nat. Afrique N. 20: 205 (1929)
Carex parviflora Host, Gram. Austr. 1: 64, t. 87 (1801)
Carex pendula Huds., Fl. Angl.: 352 (1762)
Carex pilulifera L., Sp. Pl.: 976 (1753)
Carex pseudocyperus L., Sp. Pl.: 978 (1753)
Carex pulicaris L., Sp. Pl.: 972 (1753)
Carex punctata Gaudin, Agrost. Helv. 2: 152 (1811)
Carex remota L., Cent. Pl. I: 31 (1755)
Carex riparia Curtis, Fl. Londin. 2(4): t. 60 (1783)
Carex rostrata Stokes, in With., Arr. Brit. Pl., ed. 2, 2: 1059 (1787)
Carex rupestris All., Fl. Pedem. 2: 267 (1785)
Carex sempervirens Vill., Hist. Pl. Dauphiné 2: 214 (1787)
Carex strigosa Huds., Fl. Angl., ed. 2: 411 (1778)
Carex sylvatica Huds., Fl. Angl.: 353 (1762)
Carex umbrosa Host, Gram. Austr. 1: 52, t. 69 (1801)
Carex vesicaria L., Sp. Pl.: 979 (1753)
Carlina acaulis L., Sp. Pl.: 828 (1753) 
Carlina corymbosa L. subsp. major (Lange) J.López & Devesa Acta Bot. Malac. 35: 213 (2010) Vid. Meddel. Dansk. Naturh. Foren. Kj?benhavn
Carlina vulgaris L., Sp. Pl.: 828 (1753)
Carpinus betulus L., Sp. Pl.: 998 (1753)
Carpobrotus acinaciformis (L.) L.Bolus, Fl. Pl. South Africa 7: t. 247 (1927)
Carpobrotus edulis (L.) N.E.Br., in E.Phillips, Gen. S. Afr. Fl. Pl.: 249 (1926)
Carthamus mitissimus L., Sp. Pl.: 831 (1753)
Carum carvi L., Sp. Pl.: 263 (1753)
Carya illinoinensis (Wangenh.) K.Koch, Dendrologie 1: 593 (1869)
Castanea crenata Siebold & Zucc., Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. 4(3): 224 (1846)
Castanea mollisima Blume, Mus. Bot. 1(18): 286 (1850)
Castanea sativa Mill., Gard. Dict., ed. 8: n.º 1 (1768)
Casuarina cunninghamiana Miq., Nieuwe Verh. Eerste Kl. Kon. Ned. Inst. Wetensch. Amsterdam 13: 322 (1848)
Catabrosa aquatica (L.) P.Beauv., Agrost.: 19, 97 (1812)
Catalpa bignonioides Walter, Fl. Carol.: 64 (1788)
Catalpa ×erubescens Carrière, Rev. Hort. (París): 460 (1869)
Catapodium marinum (L.) C.E.Hubb., Kew Bull. 9: 375 (1954)
Catapodium rigidum (L.) C.E.Hubb., in Dony, Fl. Bedfordshire: 437 (1953)
Ceanothus ×delilianus Spach, Hist. Nat. Vég. 2: 459 (1834)
Ceanothus thyrsiflorus Eschsch., Mém. Acad. Imp. Sci. Saint-Pétersbourg 10: 285 (1826)
Cedrus atlantica (Endl.) Carrière, Traité Gén. Conif.: 285 (1855)
Cedrus deodara (Roxb. ex D.Don) G.Don, in Loudon, Hort. Brit. 1: 388 (1830)
Cedrus libani A.Rich., in Bory, Dict. Class. Hist. Nat. 3: 299 (1823)
Celtis australis L., Sp. Pl.: 1043 (1753)
Celtis occidentalis L., Sp. Pl.: 1043 (1753)
Cenchrus incertus M.A.Curtis, Boston J. Nat. Hist. 1: 135 (1837)
Cenchrus ciliaris L., Mant. Pl. 2: 302 (1771)
Centaurea aspera L., Sp. Pl.: 916 (1753)
Centaurea calcitrapa L., Sp. Pl.: 917 (1753)
Centaurea diluta Aiton, Hort. Kew. 3: 261 (1789)
Centaurea jacea L., Sp. Pl.: 914 (1753)
Centaurea janeri Graells subsp. babiana M.Laínz, Bol. Inst. Estud. Asturianos, Supl. Ci., 22: 36 (1976)
Centaurea lagascana Graells, Mem. Real Acad. Ci. Exact. Madrid 2: 465 (1859)
Centaurea langeana Willk., Prodr. Fl. Hispan.2: 157 (1865)
Centaurea nemoralis Jord., Pug. Pl. Nov.: 104 (1852)
Centaurea nigra L., Sp. Pl.: 911 (1753)
Centaurea scabiosa L. subsp. cephalariifolia (Willk.) Greuter, Willdenowia 33: 56 (2003)
Centaurea solstitialis L., Sp. Pl.: 917 (1753)
Centaurium erythraea Rafn, Danm. Holst. Fl. 2: 75 (1800) subsp. erythraea
Centaurium erythraea Rafn subsp. majus (Hoffmanns. & Link) M.Laínz, Aport. Fl. Gallega 7: 18 (1971)
Centaurium maritimum (L.) Fritsch, Mitt. Naturw. Ver. Wien, ser. 2, 5: 97 (1907)
Centaurium portense (Brot.) Butcher, Further Ill. Brit. Pl. 3: 237, fig. 252 (1930)
Centaurium pulchelum (Sw.) Druce, Fl. Berkshire 342 (1897)
Centaurium somedanum M.Laínz, Bol. Inst. Estud. Asturianos, Supl. Ci., 22: 32 (1976)
Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch ex Janch., Mitt. Naturwiss. Vereins Univ. Wien, ser. 2, 5: 97 (1907)
Centranthus calcitrapae (L.) Dufr., Hist. Nat. Méd. Fam. Valér.: 39 (1811)
Centranthus lecoqii Jord., Pug. Pl. Nov.: 76 (1852)
Centranthus ruber (L.) DC., in Lam. & DC., Fl. Franç., ed. 3, 4: 239 (1805)
Centunculus minimus L., Sp. Pl.: 116 (1753)
Cephalanthera longifolia (L.) Fritsch, Oesterr. Bot. Z. 38: 81 (1888)
Cephalanthera rubra (L.) Rich., De Orchid. Eur.: 38 (1817)
Cephalotaxus fortunei Hook., Bot. Mag. 76: t. 4499 (1850)
Cephalotaxus harringtonia (Knight ex Forbes) K.Koch, Dendrologie 2(2): 102 (1873)
Cerastium arvense L., Sp. Pl.: 438 (1753)
Cerastium brachypetalum N.H.F.Desp. ex Pers., Syn. Pl. 1: 520 (1805)
Cerastium diffusum Pers., Syn. Pl. 1: 520 (1805)
Cerastium fontanum Baumg. subsp. lucorum (Schur) Soó, Acta Bot. Acad. Sci. Hung. 15: 340 (1970)
Cerastium fontanum Baumg. subsp. vulgare (Hartm.) Greuter & Burdet, in Greuter & Raus, Willdenowia 12(1): 37 (1982)
Cerastium glomeratum Thuill., Fl. Env. Paris, ed. 2: 226 (1799)
Cerastium pumilum Curtis, Fl. Londin. 2(6): t. 30 (1777)
Cerastium ramosissimum Boiss., Elench. Pl. Nov.: 23 (1838)
Cerastium semidecandrum L., Sp. Pl.: 438 (1753)
Cerastium tomentosum L., Sp. Pl.: 440 (1753)
Ceratocapnos claviculata (L.) Lidén, Anales Jard. Bot. Madrid 41(1): 221 (1984)
Ceratochloa cathartica (Vahl) Herter, Revista Sudamer. Bot. 6: 144 (1940)
Ceratonia siliqua L., Sp. Pl.: 1026 (1753)
Ceratophyllum demersum L., Sp. Pl.: 992 (1753)
Ceratophyllum submersum L., Sp. Pl., ed. 2: 1409 (1763) 
Cercis siliquastrum L., Sp. Pl.: 374 (1753)
Cestrum elegans (Brongn.) Schltdl., Linnaea 19: 261 (1847)
Ceterach officinarum Willd., Anleit. Selbststud. Bot.: 578 (1804)
Chaenomeles speciosa (Sweet) Nakai, J. Jap. Bot. 4: 331 (1929)
Chaenomeles ×superba (Frahm) Rehder, J. Arnold Arbor. 2: 58 (1920)
Chaenorhinum origanifolium (L.) Kostel., Ind. Hort. Bot. Prag.: 34 (1844)
Chaenorhinum serpyllifolium (Lange) Lange, in Willk. & Lange, Podr. Fl. Hispan 2: 578 (1870)
Chaerophyllum aureum L., Sp. Pl., ed. 2: 370 (1762)
Chaerophyllum hirsutum L., Sp. Pl.: 258 (1753)
Chaerophyllum temulum L., Sp. Pl.: 258 (1753)
Chaerophyllum villarsii W.D.J.Koch, Syn. Fl. Germ. Helv.: 317 (1836)
Chamaecyparis lawsoniana (Al.Murray) Parl., Ann. Reale Mus. Fis. Firenze, nov. ser., 1: 181 (1866)
Chamaecyparis pisifera (Siebold & Zucc.) Endl., Syn. Conif.: 64 (1847)
Chamaeiris foetidissima (L.) Medik., Hist. & Commentat. Acad. Elect. Sci. Theod.-Palat. 6: 418 (1790)
Chamaemelum nobile (L.) All., Fl. Pedem. 1: 185 (1785)
Chamaerops humilis L., Sp. Pl.: 1187 (1753)
Chamaespartium sagittale (L.) P.E.Gibbs, Feddes Repert. 79: 54 (1968)
Chamaesyce canescens (L.) Prokh., Consp. Syst. Tithymalus: 19 (1933)
Chamaesyce peplis (L.) Prokh., Consp. Syst. Tithymalus: 15 (1933)
Chamaesyce polygonifolia (L.) Small, Fl. South. U.S.: 708 (1903)
Chamaesyce serpens (Kunth) Small, Fl. South. U.S.: 709 (1903)
Cheilanthes hispanica Mett., Abh. Senckenberg. Naturf. Ges. 8: 74 (1859)
Cheilanthes tinaei Tod., Giorn. Sci. Nat. Econ. Palermo 1: 217 (1886)
Chelidonium majus L., Sp. Pl.: 505 (1753)
Chenopodium album L., Sp. Pl.: 219 (1753)
Chenopodium ambrosioides L., Sp. Pl.: 219 (1753)
Chenopodium bonus-henricus L., Sp. Pl.: 218 (1753)
Chenopodium botrys L., Sp. Pl.: 219 (1753)
Chenopodium ficifolium Sm., Fl. Brit. 1: 276 (1800)
Chenopodium multifidum L., Sp. Pl.: 220 (1753)
Chenopodium murale L., Sp. Pl.: 219 (1753)
Chenopodium polyspermum L., Sp. Pl.: 220 (1753)
Chiliadenus glutinosus (L.) Fourr., Ann. Soc. Linn. Lyon 17: 93 (1869)
Choisya ternata Kunth, in Humb., Bonpl. & Kunth, Nov. Gen. Sp. 6: 6, t. 513 (1823)
Chondrilla juncea L., Sp. Pl.: 796 (1753)
Chrysosplenium oppositifolium L., Sp. Pl.: 398 (1753)
Cicendia filiformis (L.) Delarbre, Fl. Auvergne, ed. 2: 29 (1800)
Cicer arietinum L., Sp. Pl.: 738 (1753)
Cichorium endivia L., Sp. Pl.: 813 (1753)
Cichorium intybus L., Sp. Pl.: 813 (1753)
Circaea lutetiana L., Sp. Pl.: 9 (1753)
Cirsium arvense (L.) Scop., Fl. Carniol., ed. 2, 2: 126 (1772)
Cirsium eriophorum (L.) Scop. subsp. chodati (Barb.-Gamp.) Rivas Mart., T.E.Díaz, Fern.Prieto, Loidi & Penas, Veg. Alta Mont. Cantábrica: 262 (1984)
Cirsium filipendulum Lange, Vid. Meddel. Dansk Naturh. Foren. København 2: 142 (1861)
Cirsium palustre (L.) Scop., Fl. Carniol., ed. 2, 2: 128 (1772)
Cirsium pannonicum (L.f.) Link, Enum. Hort. Berol. Alt. 2: 299 (1822)
Cirsium rivulare (Jacq.) All., Auct. Fl. Pedem.: 10 (1789)
Cirsium vulgare (Savi) Ten., Fl. Napol. 5: 209 (1835-1838)
Cistus creticus L. Sp. Pl., ed. 2: 738 (1762)
Cistus laurifolius L., Sp. Pl.: 523 (1753)
Cistus populifolius L., Sp. Pl.: 523 (1753)
Cistus psilosepalus Sweet, Cistineae: t. 33 (1826)
Cistus salviifolius L., Sp. Pl.: 524 (1753)
Citrullus lanatus (Thunb.) Matsum. & Nakai, Cat. Sem. Spor. Hort. Univ. Tokyo: 30 (1916)
Citrus aurantium L., Sp. Pl.: 782 (1753)
Citrus limon (L.) Burm.f., Fl. Ind.: 173 (1768)
Citrus sinensis (L.) Osbeck, Dagb. Ostind. Resa: 41 (1757)
Cladanthus mixtus (L.) Chevall., Fl. Gén. Env. Paris 2: 576 (1836)
Cladium mariscus (L.) Pohl, Tent. Fl. Bohem. 1: 32 (1809)
Cladrastis sinensis Hemsl., J. Linn. Soc., Bot. 29(202): 304 (1892)
Clematis vitalba L., Sp. Pl.: 544 (1753)
Clerodendrum bungei Steud., Nomencl. Bot., ed. 2, 1: 382 (1840)
Clinopodium alpinum (L.) Kuntze subsp. pyrenaeum (Braun-Blanq.) Govaerts, World Checklist Seed Pl. 3(1): 16 (1999)
Clinopodium menthifolium (Host) Stace subsp. ascendens (Jord.) Govaerts, World Checklist Seed Pl. 3(1): 17 (1999)
Clinopodium menthifolium (Host) Stace, Watsonia 17: 443 (1989) subsp. menthifolium
Clinopodium vulgare L., Sp. Pl.: 587 (1753)
Cocculus laurifolius DC., Syst. Nat. 1: 530 (1817)
Cochlearia aestuaria (J.Lloyd) Heywood, Feddes Repert. 70: 6 (1964)
Cochlearia danica L., Sp. Pl.: 647 (1753)
Cochlearia pyrenaica DC., Syst. Nat. 2: 365 (1821)
Coincya monensis (L.) Greuter & Burdet subsp. cheiranthos (Vill.) Aedo, Leadlay & Muñoz Garm., in Castrov. & al., Fl. Iber. 4: 411 (1993)
Colchicum lusitanicum Brot., Phytogr. Lusit. Select. 2: 211, tab. 173, tab. 164 (1827)
Coleostephus myconis (L.) Rchb.f., in Rchb., Icon. Fl. Germ. Helv. 16: 49 (1853)
Comarum palustre L., Sp. Pl.: 502 (1753)
Conium maculatum L., Sp. Pl.: 243 (1753)
Conopodium majus (Gouan) Loret subsp. marizianum (Samp.) López Udias & Mateo, Anales Jard. Bot. Madrid 57(2): 473 (2000)
Conopodium pyrenaeum (Loisel.) Miégev. subsp. pumilum (Boiss. ex Lange) Rivas Mart., T.E.Díaz, Fern.Prieto, Loidi & Penas, Veg. Alta Mont. Cantábrica: 262 (1984)
Conopodium pyrenaeum (Loisel.) Miégev., Bull. Soc. Bot. France 21: 32, sess. extr. (1874) subsp. pyrenaicum
Conopodium subcarneum (Boiss. & Reut.) Boiss. & Reut., in Boiss., Voy. Bot. Midi Esp. 2: 736 (1845)
Consolida ajacis (L.) Schur, Verh. Mitth. Siebenbürg. Vereins Naturwiss. Hermannstadt 4: 47 (1853)
Convallaria majalis L., Sp. Pl.: 314 (1753)
Convolvulus arvensis L., Sp. Pl.: 153 (1753)
Cordyline australis (G.Forst.) Endl., Prodr. Fl. Norfolk.: 29 (1833)
Coristospermum lucidum (Mill.) Reduron, Charpin & Pimenov, J. Bot. Soc. Bot. France 1: 98 (1997)
Cornus alba L., Mant. Pl. 1: 40 (1767)
Cornus kousa F.Buerger ex Miq., Ann. Mus. Bot. Lugduno-Batavi 2: 159 (1765)
Cornus sanguinea L., Sp. Pl.: 117 (1753)
Coronilla glauca L., Cent. Pl. I: 23 (1755)
Coronilla minima L., Cent. Pl. II: 28 (1756)
Coronilla scorpioides (L.) W.D.J.Koch, Syn. Fl. Germ. Helv.: 188 (1835)
Coronopus didymus (L.) Sm., Fl. Brit. 2: 691 (1800)
Coronopus squamatus (Forssk.) Asch., Fl. Brandenburg 1: 62 (1866)
Corrigiola litoralis L., Sp. Pl.: 271 (1753)
Corrigiola telephiifolia Pourr., Hist. & Mém. Acad. Roy. Sci. Toulouse, ser. 1, 3: 316 (1788)
Cortaderia selloana (Schult. & Schult.f.) Asch. & Graebn., Syn. Mitteleur. Fl. 2(1): 325 (1900)
Corydalis cava (L.) Schweigg. & Körte, Spec. Fl. Erlang. 2: 41 (1811)
Corylus avellana L., Sp. Pl.: 998 (1753)
Corylus colurna L., Sp. Pl.: 999 (1753)
Corylus maxima Mill., Gard. Dict., ed. 8: n.º 2 (1768)
Cotinus coggygria Scop., Fl. Carniol., ed. 2, 1: 220 (1771)
Cotoneaster franchetii Bois, Rev. Hort. (París) 74: 379, figs. 159, 161, 164 (1902)
Cotoneaster horizontalis Decne., Fl. Serres Jard. Eur., ser. 2, 22: 168 (1879)
Cotoneaster integerrimus Medik., Gesch. Bot.: 85 (1793)
Cotoneaster ×intermedius (Lecoq & Lamotte) H.J.Coste, Bull. Soc. Bot. France 40: CXXII (1894)
Cotoneaster lacteus W.W.Sm., Notes Roy. Bot. Gard. Edinburgh 10: 23-24 (1917)
Cotula australis (Sieber ex Spreng.) Hook.f., Bot. Antarct. Voy. 2(1): 128 (1852)
Cotula coronopifolia L., Sp. Pl.: 892 (1753)
Crassula tillaea Lest.-Garl., Fl. Jersey: 87 (1903)
Crassula multicava Lem., Ill. Hort. 9: misc. 40 (1862)
Crataegus azarolus L. Sp. Pl.: 477 (1753)
Crataegus germanica (L.) Kuntze, Revis. Gen. Pl. 1: 215 (1891)
Crataegus laevigata (Poir.) DC., Prodr. 2: 630 (1825)
Crataegus monogyna Jacq., Fl. Austriac. 3: 50, t. 292, fig. 1 (1775)
Crepis albida Vill. subsp. asturica (Lacaita & Pau) Babc., Univ. Calif. Publ. Bot. 19: 399 (1941)
Crepis capillaris (L.) Wallr., Linnaea 14: 657 (1840)
Crepis foetida L. Sp. Pl.: 807 (1753)
Crepis lampsanoides (Gouan) Tausch, Flora (Regensburg) 11, Ergänz. 1: 80 (1828)
Crepis novoana S.Ortiz, Soñora & Rodr.Oubiña, Bot. J. Linn. Soc. 123: 148 (1997)
Crepis paludosa (L.) Moench, Methodus: 535 (1794)
Crepis pygmaea L., Sp. Pl.: 805 (1753)
Crepis pyrenaica (L.) Greuter, Exsicc. Genav. 1: 15 (1970)
